,N,Filter,phase,mag,kind,phase bin
96,5,I,0.0960960960960961,12.603543630495363,slow,0.07500000000000001
97,5,I,0.09709709709709709,12.603989452326335,slow,0.07500000000000001
98,5,I,0.0980980980980981,12.604427464696403,slow,0.07500000000000001
99,5,I,0.0990990990990991,12.60485765027895,slow,0.07500000000000001
100,5,I,0.10010010010010009,12.60527999205697,slow,0.125
101,5,I,0.1011011011011011,12.605694473323734,slow,0.125
102,5,I,0.1021021021021021,12.60610107768346,slow,0.125
103,5,I,0.1031031031031031,12.606499789051949,slow,0.125
104,5,I,0.1041041041041041,12.606890591657232,slow,0.125
105,5,I,0.1051051051051051,12.60727347004019,slow,0.125
106,5,I,0.1061061061061061,12.60764840905516,slow,0.125
107,5,I,0.10710710710710711,12.608015393870547,slow,0.125
108,5,I,0.1081081081081081,12.608374409969398,slow,0.125
109,5,I,0.10910910910910909,12.608725443149984,slow,0.125
110,5,I,0.11011011011011011,12.609068479526359,slow,0.125
111,5,I,0.1111111111111111,12.609403505528904,slow,0.125
112,5,I,0.1121121121121121,12.60973050790488,slow,0.125
113,5,I,0.11311311311311312,12.61004947371893,slow,0.125
114,5,I,0.11411411411411411,12.610360390353613,slow,0.125
115,5,I,0.11511511511511512,12.610663245509883,slow,0.125
116,5,I,0.11611611611611612,12.61095802720759,slow,0.125
117,5,I,0.11711711711711711,12.611244723785946,slow,0.125
118,5,I,0.11811811811811812,12.611523323903993,slow,0.125
119,5,I,0.11911911911911911,12.611793816541045,slow,0.125
120,5,I,0.12012012012012012,12.612056190997125,slow,0.125
121,5,I,0.12112112112112113,12.612310436893392,slow,0.125
122,5,I,0.12212212212212212,12.612556544172548,slow,0.125
123,5,I,0.12312312312312311,12.612794503099241,slow,0.125
124,5,I,0.12412412412412413,12.61302430426044,slow,0.125
125,5,I,0.12512512512512514,12.61324593856582,slow,0.125
126,5,I,0.12612612612612611,12.61345939724811,slow,0.125
127,5,I,0.12712712712712712,12.61366467186345,slow,0.125
128,5,I,0.12812812812812813,12.613861754291715,slow,0.125
129,5,I,0.12912912912912913,12.614050636736845,slow,0.125
130,5,I,0.13013013013013014,12.61423131172715,slow,0.125
131,5,I,0.13113113113113112,12.614403772115601,slow,0.125
132,5,I,0.13213213213213212,12.614568011080124,slow,0.125
133,5,I,0.13313313313313313,12.614724022123854,slow,0.125
134,5,I,0.13413413413413414,12.61487179907541,slow,0.125
135,5,I,0.13513513513513511,12.61501133608912,slow,0.125
136,5,I,0.13613613613613615,12.615142627645273,slow,0.125
137,5,I,0.13713713713713713,12.61526566855032,slow,0.125
138,5,I,0.13813813813813813,12.615380453937087,slow,0.125
139,5,I,0.1391391391391391,12.615486979264965,slow,0.125
140,5,I,0.14014014014014015,12.615585240320096,slow,0.125
141,5,I,0.14114114114114115,12.615675233215528,slow,0.125
142,5,I,0.14214214214214213,12.615756954391385,slow,0.125
143,5,I,0.14314314314314314,12.615830400614987,slow,0.125
144,5,I,0.14414414414414414,12.615895568981,slow,0.125
145,5,I,0.14514514514514512,12.61595245691153,slow,0.125
146,5,I,0.14614614614614613,12.616001062156245,slow,0.125
147,5,I,0.14714714714714716,12.61604138279245,slow,0.125
148,5,I,0.14814814814814814,12.616073417225161,slow,0.125
149,5,I,0.14914914914914915,12.616097164187188,slow,0.125
150,5,I,0.15015015015015015,12.61611262273916,slow,0.175
151,5,I,0.15115115115115113,12.616119792269576,slow,0.175
152,5,I,0.15215215215215214,12.61611867249483,slow,0.175
153,5,I,0.15315315315315314,12.616109263459219,slow,0.175
154,5,I,0.15415415415415415,12.616091565534937,slow,0.175
155,5,I,0.15515515515515516,12.616065579422068,slow,0.175
156,5,I,0.15615615615615616,12.616031306148555,slow,0.175
157,5,I,0.15715715715715714,12.615988747070157,slow,0.175
158,5,I,0.15815815815815815,12.6159379038704,slow,0.175
159,5,I,0.15915915915915915,12.615878778560505,slow,0.175
160,5,I,0.16016016016016016,12.615811373479316,slow,0.175
161,5,I,0.16116116116116116,12.6157356912932,slow,0.175
162,5,I,0.16216216216216217,12.615651734995941,slow,0.175
163,5,I,0.16316316316316318,12.615559507908634,slow,0.175
164,5,I,0.16416416416416416,12.615459013679535,slow,0.175
165,5,I,0.16516516516516516,12.615350256283932,slow,0.175
166,5,I,0.16616616616616617,12.615233240023983,slow,0.175
167,5,I,0.16716716716716715,12.61510796952854,slow,0.175
168,5,I,0.16816816816816818,12.614974449752973,slow,0.175
169,5,I,0.1691691691691692,12.614832685978973,slow,0.175
170,5,I,0.17017017017017017,12.614682683814342,slow,0.175
171,5,I,0.17117117117117117,12.61452444919277,slow,0.175
172,5,I,0.17217217217217218,12.6143579883736,slow,0.175
173,5,I,0.17317317317317316,12.614183307941584,slow,0.175
174,5,I,0.17417417417417416,12.614000414806618,slow,0.175
175,5,I,0.1751751751751752,12.613809316203474,slow,0.175
176,5,I,0.17617617617617617,12.613610019691507,slow,0.175
177,5,I,0.17717717717717718,12.613402533154362,slow,0.175
178,5,I,0.1781781781781782,12.61318686479966,slow,0.175
179,5,I,0.17917917917917917,12.61296302315867,slow,0.175
180,5,I,0.18018018018018017,12.612731017085979,slow,0.175
181,5,I,0.18118118118118118,12.612490855759136,slow,0.175
182,5,I,0.18218218218218216,12.612242548678287,slow,0.175
183,5,I,0.1831831831831832,12.611986105665808,slow,0.175
184,5,I,0.1841841841841842,12.611721536865906,slow,0.175
185,5,I,0.18518518518518517,12.611448852744227,slow,0.175
186,5,I,0.18618618618618618,12.611168064087433,slow,0.175
187,5,I,0.1871871871871872,12.610879182002787,slow,0.175
188,5,I,0.18818818818818817,12.610582217917697,slow,0.175
189,5,I,0.18918918918918917,12.610277183579283,slow,0.175
190,5,I,0.1901901901901902,12.609964091053898,slow,0.175
191,5,I,0.19119119119119118,12.609642952726658,slow,0.175
192,5,I,0.1921921921921922,12.609313781300944,slow,0.175
193,5,I,0.1931931931931932,12.608976589797912,slow,0.175
194,5,I,0.19419419419419418,12.608631391555969,slow,0.175
195,5,I,0.19519519519519518,12.608278200230247,slow,0.175
196,5,I,0.1961961961961962,12.607917029792063,slow,0.175
197,5,I,0.1971971971971972,12.607547894528366,slow,0.175
198,5,I,0.1981981981981982,12.607170809041175,slow,0.175
199,5,I,0.1991991991991992,12.606785788246997,slow,0.175
200,5,I,0.20020020020020018,12.606392847376238,slow,0.225
201,5,I,0.2012012012012012,12.605992001972606,slow,0.225
202,5,I,0.2022022022022022,12.605583267892483,slow,0.225
203,5,I,0.20320320320320318,12.605166661304315,slow,0.225
204,5,I,0.2042042042042042,12.604742198687957,slow,0.225
205,5,I,0.20520520520520522,12.604309896834033,slow,0.225
206,5,I,0.2062062062062062,12.603869772843264,slow,0.225
207,5,I,0.2072072072072072,12.603421844125794,slow,0.225
208,5,I,0.2082082082082082,12.602966128400501,slow,0.225
209,5,I,0.20920920920920918,12.602502643694297,slow,0.225
210,5,I,0.2102102102102102,12.602031408341416,slow,0.225
211,5,I,0.21121121121121122,12.601552440982685,slow,0.225
212,5,I,0.2122122122122122,12.601065760564788,slow,0.225
213,5,I,0.2132132132132132,12.600571386339523,slow,0.225
214,5,I,0.21421421421421422,12.600069337863026,slow,0.225
215,5,I,0.2152152152152152,12.599559634995012,slow,0.225
216,5,I,0.2162162162162162,12.599042297897984,slow,0.225
217,5,I,0.2172172172172172,12.598517347036431,slow,0.225
218,5,I,0.21821821821821819,12.597984803176026,slow,0.225
219,5,I,0.21921921921921922,12.597444687382797,slow,0.225
220,5,I,0.22022022022022023,12.596897021022304,slow,0.225
221,5,I,0.2212212212212212,12.596341825758781,slow,0.225
222,5,I,0.2222222222222222,12.59577912355429,slow,0.225
223,5,I,0.22322322322322322,12.595208936667847,slow,0.225
224,5,I,0.2242242242242242,12.594631287654538,slow,0.225
225,5,I,0.2252252252252252,12.594046199364637,slow,0.225
226,5,I,0.22622622622622623,12.593453694942694,slow,0.225
227,5,I,0.22722722722722724,12.59285379782662,slow,0.225
228,5,I,0.22822822822822822,12.592246531746763,slow,0.225
229,5,I,0.22922922922922923,12.591631920724968,slow,0.225
230,5,I,0.23023023023023023,12.591009989073626,slow,0.225
231,5,I,0.2312312312312312,12.590380761394712,slow,0.225
232,5,I,0.23223223223223224,12.589744262578815,slow,0.225
233,5,I,0.23323323323323325,12.589100517804148,slow,0.225
234,5,I,0.23423423423423423,12.588449552535558,slow,0.225
235,5,I,0.23523523523523523,12.587791392523512,slow,0.225
236,5,I,0.23623623623623624,12.587126063803087,slow,0.225
237,5,I,0.23723723723723722,12.58645359269293,slow,0.225
238,5,I,0.23823823823823823,12.585774005794226,slow,0.225
239,5,I,0.23923923923923926,12.58508732998964,slow,0.225
240,5,I,0.24024024024024024,12.584393592442256,slow,0.225
241,5,I,0.24124124124124124,12.583692820594502,slow,0.225
242,5,I,0.24224224224224225,12.582985042167063,slow,0.225
243,5,I,0.24324324324324323,12.582270285157787,slow,0.225
244,5,I,0.24424424424424424,12.581548577840579,slow,0.225
245,5,I,0.24524524524524524,12.580819948764272,slow,0.225
246,5,I,0.24624624624624622,12.580084426751515,slow,0.225
247,5,I,0.24724724724724725,12.579342040897618,slow,0.225
248,5,I,0.24824824824824826,12.578592820569407,slow,0.225
249,5,I,0.24924924924924924,12.57783679540406,slow,0.225
250,5,I,0.2502502502502503,12.577073995307943,slow,0.275
251,5,I,0.25125125125125125,12.576304450455412,slow,0.275
252,5,I,0.25225225225225223,12.575528191287635,slow,0.275
253,5,I,0.25325325325325326,12.574745248511375,slow,0.275
254,5,I,0.25425425425425424,12.573955653097784,slow,0.275
255,5,I,0.2552552552552552,12.573159436281175,slow,0.275
256,5,I,0.25625625625625625,12.572356629557785,slow,0.275
257,5,I,0.2572572572572573,12.57154726468453,slow,0.275
258,5,I,0.25825825825825827,12.57073137367775,slow,0.275
259,5,I,0.25925925925925924,12.569908988811942,slow,0.275
260,5,I,0.2602602602602603,12.569080142618482,slow,0.275
261,5,I,0.26126126126126126,12.568244867884339,slow,0.275
262,5,I,0.26226226226226224,12.56740319765078,slow,0.275
263,5,I,0.26326326326326327,12.566555165212057,slow,0.275
264,5,I,0.26426426426426425,12.5657008041141,slow,0.275
265,5,I,0.2652652652652653,12.564840148153177,slow,0.275
266,5,I,0.26626626626626626,12.563973231374572,slow,0.275
267,5,I,0.26726726726726724,12.563100088071224,slow,0.275
268,5,I,0.2682682682682683,12.562220752782379,slow,0.275
269,5,I,0.26926926926926925,12.561335260292223,slow,0.275
270,5,I,0.27027027027027023,12.560443645628503,slow,0.275
271,5,I,0.27127127127127126,12.559545944061144,slow,0.275
272,5,I,0.2722722722722723,12.558642191100853,slow,0.275
273,5,I,0.2732732732732733,12.557732422497711,slow,0.275
274,5,I,0.27427427427427425,12.556816674239768,slow,0.275
275,5,I,0.27527527527527523,12.555894982551607,slow,0.275
276,5,I,0.27627627627627627,12.554967383892922,slow,0.275
277,5,I,0.27727727727727725,12.554033914957069,slow,0.275
278,5,I,0.2782782782782782,12.553094612669618,slow,0.275
279,5,I,0.2792792792792793,12.552149514186889,slow,0.275
280,5,I,0.2802802802802803,12.551198656894485,slow,0.275
281,5,I,0.28128128128128127,12.550242078405814,slow,0.275
282,5,I,0.2822822822822823,12.549279816560599,slow,0.275
283,5,I,0.2832832832832833,12.54831190942338,slow,0.275
284,5,I,0.28428428428428426,12.547338395282008,slow,0.275
285,5,I,0.2852852852852853,12.546359312646137,slow,0.275
286,5,I,0.2862862862862863,12.545374700245695,slow,0.275
287,5,I,0.28728728728728725,12.544384597029351,slow,0.275
288,5,I,0.2882882882882883,12.543389042162977,slow,0.275
289,5,I,0.28928928928928926,12.542388075028096,slow,0.275
290,5,I,0.29029029029029024,12.541381735220332,slow,0.275
291,5,I,0.2912912912912913,12.54037006254783,slow,0.275
292,5,I,0.29229229229229226,12.539353097029693,slow,0.275
293,5,I,0.29329329329329323,12.538330878894397,slow,0.275
294,5,I,0.2942942942942943,12.537303448578195,slow,0.275
295,5,I,0.2952952952952953,12.536270846723518,slow,0.275
296,5,I,0.2962962962962963,12.535233114177375,slow,0.275
297,5,I,0.2972972972972973,12.534190291989727,slow,0.275
298,5,I,0.2982982982982983,12.53314242141187,slow,0.275
299,5,I,0.29929929929929927,12.5320895438948,slow,0.275
300,5,I,0.3003003003003003,12.531031701087576,slow,0.32499999999999996
301,5,I,0.3013013013013013,12.529968934835669,slow,0.32499999999999996
302,5,I,0.30230230230230226,12.528901287179307,slow,0.32499999999999996
303,5,I,0.3033033033033033,12.52782880035182,slow,0.32499999999999996
304,5,I,0.3043043043043043,12.526751516777953,slow,0.32499999999999996
305,5,I,0.30530530530530525,12.525669479072207,slow,0.32499999999999996
306,5,I,0.3063063063063063,12.524582730037139,slow,0.32499999999999996
307,5,I,0.30730730730730726,12.523491312661672,slow,0.32499999999999996
308,5,I,0.3083083083083083,12.522395270119402,slow,0.32499999999999996
309,5,I,0.30930930930930933,12.521294645766881,slow,0.32499999999999996
310,5,I,0.3103103103103103,12.520189483141905,slow,0.32499999999999996
311,5,I,0.3113113113113113,12.519079825961793,slow,0.32499999999999996
312,5,I,0.3123123123123123,12.517965718121655,slow,0.32499999999999996
313,5,I,0.3133133133133133,12.516847203692661,slow,0.32499999999999996
314,5,I,0.3143143143143143,12.51572432692029,slow,0.32499999999999996
315,5,I,0.3153153153153153,12.514597132222587,slow,0.32499999999999996
316,5,I,0.3163163163163163,12.513465664188402,slow,0.32499999999999996
317,5,I,0.31731731731731727,12.512329967575624,slow,0.32499999999999996
318,5,I,0.3183183183183183,12.511190087309418,slow,0.32499999999999996
319,5,I,0.3193193193193193,12.51004606848044,slow,0.32499999999999996
320,5,I,0.3203203203203203,12.508897956343057,slow,0.32499999999999996
321,5,I,0.3213213213213213,12.507745796313559,slow,0.32499999999999996
322,5,I,0.32232232232232233,12.506589633968357,slow,0.32499999999999996
323,5,I,0.32332332332332336,12.505429515042183,slow,0.32499999999999996
324,5,I,0.32432432432432434,12.504265485426284,slow,0.32499999999999996
325,5,I,0.3253253253253253,12.503097591166602,slow,0.32499999999999996
326,5,I,0.32632632632632635,12.501925878461952,slow,0.32499999999999996
327,5,I,0.32732732732732733,12.500750393662198,slow,0.32499999999999996
328,5,I,0.3283283283283283,12.49957118326642,slow,0.32499999999999996
329,5,I,0.32932932932932935,12.498388293921073,slow,0.32499999999999996
330,5,I,0.3303303303303303,12.497201772418135,slow,0.32499999999999996
331,5,I,0.3313313313313313,12.49601166569327,slow,0.32499999999999996
332,5,I,0.33233233233233234,12.494818020823963,slow,0.32499999999999996
333,5,I,0.3333333333333333,12.493620885027655,slow,0.32499999999999996
334,5,I,0.3343343343343343,12.492420305659879,slow,0.32499999999999996
335,5,I,0.3353353353353354,12.491216330212392,slow,0.32499999999999996
336,5,I,0.33633633633633636,12.490009006311285,slow,0.32499999999999996
337,5,I,0.33733733733733734,12.488798381715108,slow,0.32499999999999996
338,5,I,0.3383383383383384,12.487584504312979,slow,0.32499999999999996
339,5,I,0.33933933933933935,12.486367422122683,slow,0.32499999999999996
340,5,I,0.34034034034034033,12.485147183288785,slow,0.32499999999999996
341,5,I,0.34134134134134136,12.483923836080713,slow,0.32499999999999996
342,5,I,0.34234234234234234,12.482697428890855,slow,0.32499999999999996
343,5,I,0.3433433433433433,12.48146801023265,slow,0.32499999999999996
344,5,I,0.34434434434434436,12.480235628738651,slow,0.32499999999999996
345,5,I,0.34534534534534533,12.479000333158625,slow,0.32499999999999996
346,5,I,0.3463463463463463,12.477762172357604,slow,0.32499999999999996
347,5,I,0.34734734734734735,12.476521195313966,slow,0.32499999999999996
348,5,I,0.3483483483483483,12.475277451117488,slow,0.32499999999999996
349,5,I,0.3493493493493493,12.474030988967412,slow,0.32499999999999996
350,5,I,0.3503503503503504,12.472781858170492,slow,0.375
351,5,I,0.35135135135135137,12.471530108139047,slow,0.375
352,5,I,0.35235235235235235,12.47027578838901,slow,0.375
353,5,I,0.3533533533533534,12.469018948537961,slow,0.375
354,5,I,0.35435435435435436,12.467759638303168,slow,0.375
355,5,I,0.35535535535535534,12.466497907499624,slow,0.375
356,5,I,0.3563563563563564,12.465233806038071,slow,0.375
357,5,I,0.35735735735735735,12.46396738392303,slow,0.375
358,5,I,0.35835835835835833,12.462698691250822,slow,0.375
359,5,I,0.35935935935935936,12.461427778207579,slow,0.375
360,5,I,0.36036036036036034,12.460154695067269,slow,0.375
361,5,I,0.3613613613613613,12.458879492189707,slow,0.375
362,5,I,0.36236236236236236,12.457602220018554,slow,0.375
363,5,I,0.36336336336336333,12.456322929079327,slow,0.375
364,5,I,0.3643643643643643,12.455041669977405,slow,0.375
365,5,I,0.3653653653653654,12.453758493396014,slow,0.375
366,5,I,0.3663663663663664,12.45247345009424,slow,0.375
367,5,I,0.36736736736736736,12.451186590905007,slow,0.375
368,5,I,0.3683683683683684,12.449897966733065,slow,0.375
369,5,I,0.36936936936936937,12.448607628552994,slow,0.375
370,5,I,0.37037037037037035,12.447315627407166,slow,0.375
371,5,I,0.3713713713713714,12.446022014403738,slow,0.375
372,5,I,0.37237237237237236,12.444726840714631,slow,0.375
373,5,I,0.37337337337337334,12.443430157573502,slow,0.375
374,5,I,0.3743743743743744,12.44213201627371,slow,0.375
375,5,I,0.37537537537537535,12.440832468166308,slow,0.375
376,5,I,0.37637637637637633,12.439531564657987,slow,0.375
377,5,I,0.37737737737737737,12.43822935720906,slow,0.375
378,5,I,0.37837837837837834,12.43692589733142,slow,0.375
379,5,I,0.3793793793793794,12.435621236586503,slow,0.375
380,5,I,0.3803803803803804,12.434315426583245,slow,0.375
381,5,I,0.3813813813813814,12.433008518976047,slow,0.375
382,5,I,0.38238238238238237,12.431700565462727,slow,0.375
383,5,I,0.3833833833833834,12.430391617782478,slow,0.375
384,5,I,0.3843843843843844,12.429081727713815,slow,0.375
385,5,I,0.38538538538538536,12.427770947072535,slow,0.375
386,5,I,0.3863863863863864,12.426459327709665,slow,0.375
387,5,I,0.38738738738738737,12.425146921509407,slow,0.375
388,5,I,0.38838838838838835,12.423833780387088,slow,0.375
389,5,I,0.3893893893893894,12.42251995628711,slow,0.375
390,5,I,0.39039039039039036,12.421205501180886,slow,0.375
391,5,I,0.39139139139139134,12.419890467064796,slow,0.375
392,5,I,0.3923923923923924,12.41857490595812,slow,0.375
393,5,I,0.3933933933933934,12.417258869900987,slow,0.375
394,5,I,0.3943943943943944,12.415942410952312,slow,0.375
395,5,I,0.3953953953953954,12.414625581187737,slow,0.375
396,5,I,0.3963963963963964,12.413308432697578,slow,0.375
397,5,I,0.3973973973973974,12.411991017584754,slow,0.375
398,5,I,0.3983983983983984,12.41067338796273,slow,0.375
399,5,I,0.3993993993993994,12.409355595953462,slow,0.375
400,5,I,0.40040040040040037,12.408037693685326,slow,0.42500000000000004
401,5,I,0.4014014014014014,12.406719733291059,slow,0.42500000000000004
402,5,I,0.4024024024024024,12.4054017669057,slow,0.42500000000000004
403,5,I,0.40340340340340336,12.40408384666452,slow,0.42500000000000004
404,5,I,0.4044044044044044,12.402766024700968,slow,0.42500000000000004
405,5,I,0.4054054054054054,12.401448353144609,slow,0.42500000000000004
406,5,I,0.40640640640640635,12.400130884119053,slow,0.42500000000000004
407,5,I,0.40740740740740744,12.3988136697399,slow,0.42500000000000004
408,5,I,0.4084084084084084,12.397496762112674,slow,0.42500000000000004
409,5,I,0.4094094094094094,12.396180213330771,slow,0.42500000000000004
410,5,I,0.41041041041041043,12.39486407547339,slow,0.42500000000000004
411,5,I,0.4114114114114114,12.393548400603468,slow,0.42500000000000004
412,5,I,0.4124124124124124,12.392233240765636,slow,0.42500000000000004
413,5,I,0.4134134134134134,12.39091864798415,slow,0.42500000000000004
414,5,I,0.4144144144144144,12.389604674260832,slow,0.42500000000000004
415,5,I,0.4154154154154154,12.388291371573017,slow,0.42500000000000004
416,5,I,0.4164164164164164,12.386978791871494,slow,0.42500000000000004
417,5,I,0.4174174174174174,12.385666987078459,slow,0.42500000000000004
418,5,I,0.41841841841841837,12.384356009085444,slow,0.42500000000000004
419,5,I,0.4194194194194194,12.383045909751285,slow,0.42500000000000004
420,5,I,0.4204204204204204,12.381736740900054,slow,0.42500000000000004
421,5,I,0.42142142142142136,12.380428554319021,slow,0.42500000000000004
422,5,I,0.42242242242242245,12.379121401756596,slow,0.42500000000000004
423,5,I,0.42342342342342343,12.377815334920284,slow,0.42500000000000004
424,5,I,0.4244244244244244,12.376510405474647,slow,0.42500000000000004
425,5,I,0.42542542542542544,12.375206665039252,slow,0.42500000000000004
426,5,I,0.4264264264264264,12.373904165186632,slow,0.42500000000000004
427,5,I,0.4274274274274274,12.372602957440247,slow,0.42500000000000004
428,5,I,0.42842842842842843,12.371303093272441,slow,0.42500000000000004
429,5,I,0.4294294294294294,12.370004624102414,slow,0.42500000000000004
430,5,I,0.4304304304304304,12.368707601294183,slow,0.42500000000000004
431,5,I,0.4314314314314314,12.367412076154547,slow,0.42500000000000004
432,5,I,0.4324324324324324,12.366118099931068,slow,0.42500000000000004
433,5,I,0.4334334334334334,12.364825723810027,slow,0.42500000000000004
434,5,I,0.4344344344344344,12.36353499891442,slow,0.42500000000000004
435,5,I,0.4354354354354354,12.362245976301915,slow,0.42500000000000004
436,5,I,0.43643643643643637,12.360958706962851,slow,0.42500000000000004
437,5,I,0.43743743743743746,12.359673241818205,slow,0.42500000000000004
438,5,I,0.43843843843843844,12.358389631717591,slow,0.42500000000000004
