,Gaia period,Name,Nobs,Outliers1,Outliers3,Subtype,Type,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
8414,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026562922018374,50.0,0.0030648953298148904,5.0259369259922355,5.024145880349421,5.02993147764706,0.0009678027563681303,0.0027373595675157483,-2.445217131344159e-06,0.007
8415,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
8416,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
8417,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.0269261757966515,30.0,0.0005977450316140794,5.026973306378588,5.026112896809707,5.027667816299054,0.00023749744406880048,0.0006717442128620865,3.975742050893471e-08,0.014
8418,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.027650291454176,50.0,0.0008439007359017917,5.027829750630914,5.0263972448808705,5.028630560078836,0.0003463041638850006,0.0009794960905448857,1.5952316152895923e-07,0.014
8419,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
8420,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
8421,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.027471531974299,30.0,0.0007771342812164378,5.027291265778763,5.026593370557132,5.028623698008676,0.00031652575791308576,0.0008952700393622179,1.2987809816787905e-07,0.028
8422,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026562922018375,50.0,0.0030648953298148904,5.0259369259922355,5.024145880349421,5.02993147764706,0.0009678027563680633,0.002737359567515559,-2.445217131344159e-06,0.028
8423,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
8424,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
8425,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.0269261757966515,30.0,0.0005977450316140794,5.026973306378588,5.026112896809707,5.027667816299054,0.0002374974440688078,0.0006717442128621072,3.975742050893471e-08,0.054
8426,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.027650291454176,50.0,0.0008439007359017917,5.027829750630914,5.0263972448808705,5.028630560078836,0.0003463041638849874,0.0009794960905448484,1.5952316152895923e-07,0.054
8427,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
8428,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
8429,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.027471531974298,30.0,0.0007771342812164378,5.027291265778763,5.026593370557132,5.028623698008676,0.00031652575791308365,0.0008952700393622119,1.2987809816787905e-07,0.106
8430,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026562922018374,50.0,0.0030648953298148904,5.0259369259922355,5.024145880349421,5.02993147764706,0.0009678027563680803,0.002737359567515607,-2.4452171313441583e-06,0.106
8431,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
8432,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
8433,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.0269261757966515,30.0,0.0005977450316140794,5.026973306378588,5.026112896809707,5.027667816299054,0.00023749744406880102,0.000671744212862088,3.975742050893471e-08,0.206
8434,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.027650291454175,50.0,0.0008439007359017917,5.027829750630914,5.0263972448808705,5.028630560078836,0.0003463041638849828,0.0009794960905448354,1.5952316152895923e-07,0.206
8435,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.206
8436,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.4
8437,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.027471531974299,30.0,0.0007771342812164378,5.027291265778763,5.026593370557132,5.028623698008676,0.00031652575791304803,0.0008952700393621111,1.2987809816787905e-07,0.4
8438,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026562922018375,50.0,0.0030648953298148904,5.0259369259922355,5.024145880349421,5.02993147764706,0.0009678027563680183,0.0027373595675154318,-2.4452171313441583e-06,0.4
8439,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.4
8440,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.001
8441,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.030153987515083,30.0,0.001283718996137292,5.0299766978813825,5.028589520195873,5.031987935077518,0.0005210713728877117,0.0014738124050043405,2.841047826758871e-07,0.001
8442,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026972191086738,50.0,0.0012675689352825465,5.026769671059549,5.025760460676292,5.028491751938511,0.00043487967502239377,0.001230025468834147,-2.418743220476111e-07,0.001
8443,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.001
8444,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.002
8445,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.25,T2CEP,CEP,5.027776776062599,30.0,0.0005928307566059014,5.027597100052729,5.0265626413703925,5.029264018289811,0.0004150284094310927,0.0011738776107751703,8.865752269894158e-07,0.002
8446,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026415863355502,50.0,0.00035772613971828463,5.026379806485659,5.025908536763708,5.0269779963894585,0.00016191307753535777,0.00045795934035213897,5.684301956395037e-08,0.002
8447,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.002
8448,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.004
8449,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.030153987515083,30.0,0.001283718996137292,5.0299766978813825,5.028589520195873,5.031987935077518,0.000521071372887666,0.001473812405004211,2.841047826758871e-07,0.004
8450,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026972191086739,50.0,0.0012675689352825465,5.026769671059549,5.025760460676292,5.028491751938511,0.0004348796750224093,0.0012300254688341907,-2.418743220476111e-07,0.004
8451,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.004
8452,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.007
8453,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.25,T2CEP,CEP,5.027776776062599,30.0,0.0005928307566059014,5.027597100052729,5.0265626413703925,5.029264018289811,0.00041502840943114617,0.0011738776107753214,8.865752269894158e-07,0.007
8454,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026415863355503,50.0,0.00035772613971828463,5.026379806485659,5.025908536763708,5.0269779963894585,0.0001619130775353552,0.00045795934035213165,5.684301956395037e-08,0.007
8455,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
8456,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
8457,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.030153987515083,30.0,0.001283718996137292,5.0299766978813825,5.028589520195873,5.031987935077518,0.000521071372887733,0.0014738124050044006,2.841047826758871e-07,0.014
8458,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026972191086738,50.0,0.0012675689352825465,5.026769671059549,5.025760460676292,5.028491751938511,0.00043487967502241947,0.0012300254688342195,-2.418743220476111e-07,0.014
8459,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
8460,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
8461,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.25,T2CEP,CEP,5.027776776062599,30.0,0.0005928307566059014,5.027597100052729,5.0265626413703925,5.029264018289811,0.0004150284094310871,0.0011738776107751542,8.86575226989416e-07,0.028
8462,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026415863355503,50.0,0.00035772613971828463,5.026379806485659,5.025908536763708,5.0269779963894585,0.00016191307753533017,0.0004579593403520609,5.684301956395037e-08,0.028
8463,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
8464,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
8465,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.030153987515083,30.0,0.001283718996137292,5.0299766978813825,5.028589520195873,5.031987935077518,0.0005210713728877657,0.0014738124050044932,2.841047826758871e-07,0.054
8466,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026972191086738,50.0,0.0012675689352825465,5.026769671059549,5.025760460676292,5.028491751938511,0.00043487967502239377,0.001230025468834147,-2.418743220476111e-07,0.054
8467,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
8468,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
8469,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.25,T2CEP,CEP,5.027776776062599,30.0,0.0005928307566059014,5.027597100052729,5.0265626413703925,5.029264018289811,0.0004150284094310962,0.00117387761077518,8.86575226989416e-07,0.106
8470,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026415863355502,50.0,0.00035772613971828463,5.026379806485659,5.025908536763708,5.0269779963894585,0.00016191307753535777,0.00045795934035213897,5.684301956395037e-08,0.106
8471,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
8472,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
8473,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,5.030153987515083,30.0,0.001283718996137292,5.0299766978813825,5.028589520195873,5.031987935077518,0.000521071372887666,0.001473812405004211,2.841047826758871e-07,0.206
8474,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026972191086739,50.0,0.0012675689352825465,5.026769671059549,5.025760460676292,5.028491751938511,0.0004348796750223189,0.001230025468833935,-2.418743220476111e-07,0.206
8475,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.206
8476,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.4
8477,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.5,0.25,T2CEP,CEP,5.027776776062599,30.0,0.0005928307566059014,5.027597100052729,5.0265626413703925,5.029264018289811,0.00041502840943114617,0.0011738776107753214,8.865752269894158e-07,0.4
8478,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026415863355503,50.0,0.00035772613971828463,5.026379806485659,5.025908536763708,5.0269779963894585,0.00016191307753534462,0.0004579593403521017,5.684301956395037e-08,0.4
8479,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.4
8480,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.001
8481,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.02861646642865,30.0,0.0016848512182357392,5.029277470996137,5.02582075035626,5.03040745555846,0.0007392766408651813,0.0020909901037143267,1.423913072750226e-06,0.001
8482,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026680267286394,50.0,0.0014516215236263414,5.026507560782272,5.025163059622725,5.028459988836326,0.0005156670736844041,0.001458526738547461,-2.159897951139874e-07,0.001
8483,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.001
8484,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.002
8485,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.024851424521722,30.0,0.0019644618125261204,5.025096571610376,5.023012098432326,5.0263181270363635,0.0005663682823083597,0.0016019314122768724,-1.5536018993632908e-06,0.002
8486,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026708898310359,50.0,0.0006919754038305076,5.026801421666952,5.025051450464339,5.028225710654355,0.000482519362855317,0.001364770854115228,1.159505160721595e-06,0.002
8487,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.002
8488,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.004
8489,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.02861646642865,30.0,0.0016848512182357392,5.029277470996137,5.02582075035626,5.03040745555846,0.0007392766408651784,0.0020909901037143184,1.423913072750226e-06,0.004
8490,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026680267286393,50.0,0.0014516215236263414,5.026507560782272,5.025163059622725,5.028459988836326,0.0005156670736843843,0.0014585267385474048,-2.159897951139874e-07,0.004
8491,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.004
8492,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.007
8493,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.024851424521722,30.0,0.0019644618125261204,5.025096571610376,5.023012098432326,5.0263181270363635,0.0005663682823083583,0.0016019314122768685,-1.5536018993632908e-06,0.007
8494,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026708898310359,50.0,0.0006919754038305076,5.026801421666952,5.025051450464339,5.028225710654355,0.0004825193628553558,0.0013647708541153377,1.159505160721595e-06,0.007
8495,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
8496,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
8497,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.02861646642865,30.0,0.0016848512182357392,5.029277470996137,5.02582075035626,5.03040745555846,0.0007392766408652236,0.0020909901037144464,1.423913072750226e-06,0.014
8498,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026680267286394,50.0,0.0014516215236263414,5.026507560782272,5.025163059622725,5.028459988836326,0.0005156670736843779,0.0014585267385473866,-2.159897951139874e-07,0.014
8499,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
8500,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
8501,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.024851424521722,30.0,0.0019644618125261204,5.025096571610376,5.023012098432326,5.0263181270363635,0.0005663682823083444,0.0016019314122768292,-1.5536018993632908e-06,0.028
8502,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026708898310359,50.0,0.0006919754038305076,5.026801421666952,5.025051450464339,5.028225710654355,0.00048251936285542956,0.0013647708541155463,1.159505160721595e-06,0.028
8503,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
8504,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
8505,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.02861646642865,30.0,0.0016848512182357392,5.029277470996137,5.02582075035626,5.03040745555846,0.000739276640865224,0.0020909901037144477,1.423913072750226e-06,0.054
8506,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026680267286394,50.0,0.0014516215236263414,5.026507560782272,5.025163059622725,5.028459988836326,0.0005156670736844041,0.001458526738547461,-2.159897951139874e-07,0.054
8507,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
8508,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
8509,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.024851424521723,30.0,0.0019644618125261204,5.025096571610376,5.023012098432326,5.0263181270363635,0.0005663682823083301,0.0016019314122767887,-1.5536018993632908e-06,0.106
8510,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026708898310359,50.0,0.0006919754038305076,5.026801421666952,5.025051450464339,5.028225710654355,0.000482519362855317,0.001364770854115228,1.159505160721595e-06,0.106
8511,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
8512,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
8513,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.02861646642865,30.0,0.0016848512182357392,5.029277470996137,5.02582075035626,5.03040745555846,0.0007392766408651784,0.0020909901037143184,1.423913072750226e-06,0.206
8514,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.026680267286393,50.0,0.0014516215236263414,5.026507560782272,5.025163059622725,5.028459988836326,0.0005156670736843775,0.0014585267385473857,-2.159897951139874e-07,0.206
8515,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.206
8516,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.4
8517,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.0,T2CEP,CEP,5.024851424521722,30.0,0.0019644618125261204,5.025096571610376,5.023012098432326,5.0263181270363635,0.0005663682823083583,0.0016019314122768685,-1.5536018993632908e-06,0.4
8518,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026708898310359,50.0,0.0006919754038305076,5.026801421666952,5.025051450464339,5.028225710654355,0.00048251936285542425,0.0013647708541155313,1.159505160721595e-06,0.4
8519,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.4
8520,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.001
8521,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.8839848977746607,30.0,0.8485344257343813,5.026631485571094,1.002752415863145,5.0283945662356,0.7484537709899708,2.1169469474866065,4.506911884110209,0.001
8522,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.0266428532914755,50.0,0.0006986866558962454,5.026656670046763,5.025247999644291,5.02801670547062,0.0004175153243395998,0.0011809116683593273,7.322611820078724e-07,0.001
8523,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.001
8524,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.002
8525,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.9776231706811163,30.0,0.7777206566181478,5.025688195266841,1.3353929415891415,5.02679456240279,0.6863846136264902,1.9413888591895982,3.791457740791616,0.002
8526,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.025993165730086,50.0,0.0011789569892134723,5.026199833431539,5.024695301858646,5.026976894695317,0.00037553916649054096,0.0010621851649064216,-3.6002038461268517e-07,0.002
8527,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.002
8528,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.004
8529,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.8839848977746607,30.0,0.8485344257343813,5.026631485571094,1.002752415863145,5.0283945662356,0.7484537709899708,2.1169469474866065,4.506911884110209,0.004
8530,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026642853291475,50.0,0.0006986866558962454,5.026656670046763,5.025247999644291,5.02801670547062,0.00041751532433947507,0.0011809116683589745,7.322611820078724e-07,0.004
8531,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.004
8532,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.007
8533,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.9776231706811167,30.0,0.7777206566181478,5.025688195266841,1.3353929415891415,5.02679456240279,0.6863846136264902,1.9413888591895982,3.791457740791616,0.007
8534,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.025993165730086,50.0,0.0011789569892134723,5.026199833431539,5.024695301858646,5.026976894695317,0.000375539166490558,0.0010621851649064698,-3.6002038461268517e-07,0.007
8535,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
8536,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
8537,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.8839848977746607,30.0,0.8485344257343813,5.026631485571094,1.002752415863145,5.0283945662356,0.7484537709899708,2.1169469474866065,4.50691188411021,0.014
8538,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026642853291475,50.0,0.0006986866558962454,5.026656670046763,5.025247999644291,5.02801670547062,0.0004175153243395668,0.001180911668359234,7.322611820078724e-07,0.014
8539,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
8540,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
8541,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.9776231706811163,30.0,0.7777206566181478,5.025688195266841,1.3353929415891415,5.02679456240279,0.6863846136264901,1.941388859189598,3.791457740791616,0.028
8542,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.025993165730085,50.0,0.0011789569892134723,5.026199833431539,5.024695301858646,5.026976894695317,0.0003755391664905185,0.001062185164906358,-3.6002038461268517e-07,0.028
8543,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
8544,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
8545,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.8839848977746607,30.0,0.8485344257343813,5.026631485571094,1.002752415863145,5.0283945662356,0.7484537709899708,2.1169469474866065,4.50691188411021,0.054
8546,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.0266428532914755,50.0,0.0006986866558962454,5.026656670046763,5.025247999644291,5.02801670547062,0.0004175153243395998,0.0011809116683593273,7.322611820078724e-07,0.054
8547,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
8548,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
8549,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.9776231706811163,30.0,0.7777206566181478,5.025688195266841,1.3353929415891415,5.02679456240279,0.6863846136264902,1.9413888591895982,3.791457740791616,0.106
8550,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,5.025993165730086,50.0,0.0011789569892134723,5.026199833431539,5.024695301858646,5.026976894695317,0.00037553916649054096,0.0010621851649064216,-3.6002038461268517e-07,0.106
8551,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
8552,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
8553,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.8839848977746607,30.0,0.8485344257343813,5.026631485571094,1.002752415863145,5.0283945662356,0.7484537709899708,2.1169469474866065,4.506911884110209,0.206
8554,5.028469286612281,3.1036372088356096e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,5.026642853291474,50.0,0.0006986866558962454,5.026656670046763,5.025247999644291,5.02801670547062,0.0004175153243396021,0.0011809116683593338,7.322611820078724e-07,0.206
8555,5.028469286612281,3.1036372088356096e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.206
8556,5.028469286612281,3.1036372088356096e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.4
8557,5.028469286612281,3.1036372088356096e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,3.9776231706811167,30.0,0.7777206566181478,5.025688195266841,1.3353929415891415,5.02679456240279,0.6863846136264902,1.9413888591895982,3.791457740791616,0.4
