,N_I,N_V,Name,Nobs,OGLE period,Outliers1,Outliers3,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
64,124.0,124.0,OGLE-BLG-RRLYR-00004,"(10.0, 20.0]",0.65170674,,,,,,,,,,,,0.025
65,124.0,124.0,OGLE-BLG-RRLYR-00004,"(20.0, 30.0]",0.65170674,0.4166666666666667,0.0,0.43036177944141163,20.5,0.39047481015032093,0.6516719799454231,0.1157601232008511,0.6516947671643507,0.03409817114173358,0.264123297936129,-0.03489394127735718,0.025
66,124.0,124.0,OGLE-BLG-RRLYR-00004,"(30.0, 50.0]",0.65170674,0.3333333333333333,0.0,0.4727570131549623,30.5,0.3819689348130024,0.6516600392200008,0.10670993216914548,0.6516865277290975,0.0329674710610991,0.25536493277242356,-0.04976957968525185,0.025
67,124.0,124.0,OGLE-BLG-RRLYR-00004,"(50.0, inf]",0.65170674,,,,,,,,,,,,0.025
68,124.0,124.0,OGLE-BLG-RRLYR-00004,"(10.0, 20.0]",0.65170674,,,,,,,,,,,,0.063
69,124.0,124.0,OGLE-BLG-RRLYR-00004,"(20.0, 30.0]",0.65170674,0.25,0.25,0.5162716490570718,20.5,0.09695291676413631,0.6516632452233899,0.11327370009315149,0.6517218604133648,0.030547019507592043,0.23661619565835415,0.06398511989042509,0.063
70,124.0,124.0,OGLE-BLG-RRLYR-00004,"(30.0, 50.0]",0.65170674,0.3333333333333333,0.0,0.4754531498640077,30.5,0.375059613117021,0.6516304694826461,0.11324989019634932,0.6516781086288862,0.032473670328405195,0.2515399687442865,-0.047413448832202915,0.063
71,124.0,124.0,OGLE-BLG-RRLYR-00004,"(50.0, inf]",0.65170674,,,,,,,,,,,,0.063
72,124.0,124.0,OGLE-BLG-RRLYR-00004,"(10.0, 20.0]",0.65170674,,,,,,,,,,,,0.159
73,124.0,124.0,OGLE-BLG-RRLYR-00004,"(20.0, 30.0]",0.65170674,0.25,0.25,0.5198554071359671,20.5,0.09599559096985898,0.6516542207424884,0.12958631142896168,0.6516919916731758,0.029727711589727993,0.23026986381574746,0.06029624712779491,0.159
74,124.0,124.0,OGLE-BLG-RRLYR-00004,"(30.0, 50.0]",0.65170674,0.25,0.25,0.5226273236160296,30.5,0.0939900302920416,0.6516600392200008,0.1385594199995695,0.6516899917905077,0.029101985261144197,0.22542300851597036,0.05778392312408776,0.159
75,124.0,124.0,OGLE-BLG-RRLYR-00004,"(50.0, inf]",0.65170674,,,,,,,,,,,,0.159
76,124.0,124.0,OGLE-BLG-RRLYR-00004,"(10.0, 20.0]",0.65170674,,,,,,,,,,,,0.4
77,124.0,124.0,OGLE-BLG-RRLYR-00004,"(20.0, 30.0]",0.65170674,0.3333333333333333,0.3333333333333333,0.71203104226147,20.5,0.09396200136260308,0.6516754896461328,0.1390399381157994,0.6517433430069661,0.09205878502798352,0.7130842825709378,0.4948283091803174,0.4
78,124.0,124.0,OGLE-BLG-RRLYR-00004,"(30.0, 50.0]",0.65170674,0.3333333333333333,0.0,0.6516782232170188,30.5,2.3675884887317483e-05,0.6516711893857651,0.6516597028846538,0.6517024183881659,3.0270930366156396e-06,2.344776183646562e-05,2.956149979632085e-11,0.4
79,124.0,124.0,OGLE-BLG-RRLYR-00004,"(50.0, inf]",0.65170674,,,,,,,,,,,,0.4
80,123.0,123.0,OGLE-BLG-RRLYR-00005,"(10.0, 20.0]",0.56553785,,,,,,,,,,,,0.01
81,123.0,123.0,OGLE-BLG-RRLYR-00005,"(20.0, 30.0]",0.56553785,0.3333333333333333,0.0,0.41234357946297906,20.5,0.3362268756292827,0.5654737796823643,0.10433753035772661,0.5655276402996804,0.028200190808622738,0.21843773872333466,-0.042679858739279014,0.01
82,123.0,123.0,OGLE-BLG-RRLYR-00005,"(30.0, 50.0]",0.56553785,0.25,0.16666666666666666,0.4893995207162023,30.5,1.6297505591175605e-05,0.5654968065652292,0.3110732813619219,0.5655054853253214,0.0221537375448964,0.1716021131352675,0.03474729379326083,0.01
83,123.0,123.0,OGLE-BLG-RRLYR-00005,"(50.0, inf]",0.56553785,,,,,,,,,,,,0.01
84,123.0,123.0,OGLE-BLG-RRLYR-00005,"(10.0, 20.0]",0.56553785,,,,,,,,,,,,0.025
85,123.0,123.0,OGLE-BLG-RRLYR-00005,"(20.0, 30.0]",0.56553785,0.4166666666666667,0.25,0.5510577323041114,20.5,4.159309246670686e-05,0.5654857536357576,0.3123439838795212,0.5655436634838573,0.03670103073689689,0.2842849616652964,0.07967913984144949,0.025
86,123.0,123.0,OGLE-BLG-RRLYR-00005,"(30.0, 50.0]",0.56553785,0.4166666666666667,0.0,0.3716443371178981,30.5,0.33586178812936945,0.5362500292736835,0.11147709747040255,0.5655248516650606,0.0286549154505017,0.2219600206535494,-0.03726296024632357,0.025
87,123.0,123.0,OGLE-BLG-RRLYR-00005,"(50.0, inf]",0.56553785,,,,,,,,,,,,0.025
88,123.0,123.0,OGLE-BLG-RRLYR-00005,"(10.0, 20.0]",0.56553785,,,,,,,,,,,,0.063
89,123.0,123.0,OGLE-BLG-RRLYR-00005,"(20.0, 30.0]",0.56553785,0.25,0.16666666666666666,0.517420399643662,20.5,4.962789190998075e-05,0.5654849281696088,0.49191553001247007,0.5655276434279936,0.01629620627652576,0.1262298710306901,0.01797861044091151,0.063
90,123.0,123.0,OGLE-BLG-RRLYR-00005,"(30.0, 50.0]",0.56553785,0.25,0.25,0.45371141844112467,30.5,0.07635337107723382,0.5655049745592394,0.12419507090101908,0.5655236945853925,0.02526215853649136,0.19567983860216515,0.04432038449612293,0.063
