,_best_period,unique_filts_,ymean_by_filt_,omega,theta,source_id,Expected,E-C,dof,χ2,χ2 dof,Type,Subtype,Nterms,LS period 0,LS period 0 score,χ2 0,χ2 0/dof,LS period 1,LS period 1 score,χ2 1,χ2 1/dof,LS period 2,LS period 2 score,χ2 2,χ2 2/dof,LS period 3,LS period 3 score,χ2 3,χ2 3/dof,LS period 4,LS period 4 score,χ2 4,χ2 4/dof,LS period 5,LS period 5 score,χ2 5,χ2 5/dof,LS period 6,LS period 6 score,χ2 6,χ2 6/dof,LS period 7,LS period 7 score,χ2 7,χ2 7/dof,LS period 8,LS period 8 score,χ2 8,χ2 8/dof,LS period 9,LS period 9 score,χ2 9,χ2 9/dof
0,14.204773898165204,['zg' 'zr'],[15.83918547 14.43440649],0.4423291318977749,"[-0.01357381  0.1142392  -0.13455364  0.03412083  0.01392946 -0.00729536
 -0.03412083 -0.01392946  0.00729536]",4103509886016136064,2.5056677376728187,-11.699106160492384,444,1156.8563251622445,2.605532263878929,CEP,T2CEP,1,14.204773898165204,0.8185059984162053,1156.8563251622445,2.605532263878929,1.0724503436300503,0.7347988233297131,1690.417893143376,3.8072475070796754,0.9317412722658859,0.6991683871953157,1917.5275269455979,4.3187556913189145,1.0758282741293972,0.6366346945586132,2316.1295167403305,5.21650792058633,13.632378539197576,0.5964544134065594,2572.2424783481056,5.793338915198436,0.9342809633249196,0.5870688420833913,2632.073238533225,5.928092879579335,14.823402472815943,0.557243529810974,2822.184142020143,6.356270590135457,0.4823366617937358,0.5483433000440545,2878.9032068967335,6.4840162317494,0.5174843759768739,0.5416436630779935,2921.6175488766785,6.580219704677204,0.4816463887660253,0.5299378177333183,2996.2174824378035,6.748237573058116
0,11.022481329230056,['zg' 'zr'],[15.01299807 14.18253885],0.570033653903089,"[-0.12016835 -0.42890536  0.01761327  0.12693224 -0.07284821 -0.10640387
 -0.12693224  0.07284821  0.10640387]",4103564728516764032,22.071995796580048,11.049514467349992,441,2997.269091371048,6.796528551861787,CEP,T2CEP,1,11.022481329230056,0.9066654415971148,2997.269091371048,6.796528551861787,1.0963575981555365,0.8158805408734937,5912.850886375288,13.407825139172989,0.9144072622256977,0.8029295123305182,6328.932590788265,14.351321067547087,0.9168101500598815,0.7231857993693359,8889.93861580885,20.158590965552946,0.47764117226048136,0.697825491827643,9704.486231544852,22.00563771325363,1.0998446777701385,0.6788730393811182,10313.082741047463,23.38567514976749,11.386393274418857,0.6615325484782397,10869.90120001633,24.648302040853356,0.5229739269400268,0.6425250729890252,11480.33454639689,26.03250464035576,10.672934366713124,0.6237820747918387,12082.449199180397,27.397843989071195,0.4769811631634754,0.6170359706289159,12299.139593351283,27.889205427100414
0,0.38338099086113486,['zg' 'zr'],[15.75915583 14.14821234],16.388880661679522,"[ 0.13501115  0.00198123  0.30781808 -0.00893721 -0.01048313  0.13675524
  0.00893721  0.01048313 -0.13675524]",4052922352453886976,35.492639010906146,35.10925802004501,60,2855.6823573007046,47.59470595501174,CEP,T2CEP,1,0.38338099086113486,0.4964722069255467,2855.6823573007046,47.59470595501174,0.3837457463370979,0.4833997715006818,2929.6877076931714,48.82812846155286,35.27593521413147,0.4738437581753838,2983.636431023337,49.727273850388954,0.9675681090947117,0.47142005805745457,2996.9449780356545,49.94908296726091,0.4539809411492567,0.47009500790082953,3005.2768520389714,50.087947533982856,0.6090634764601385,0.46905646150310204,3011.1500734058645,50.18583455676441,0.49110398314242304,0.4658731436625028,3028.6221476271253,50.47703579378542,1.0263236710740948,0.46318855542406856,3044.4293413082582,50.7404890218043,0.3781275129146858,0.46176392930858223,3052.5152802125763,50.87525467020961,32.46312887253739,0.46098997218603105,3056.7850048449,50.946416747415
0,83.98036084300514,['zg'],[13.42103253],0.07481731733596049,"[ 7.26333965e-02 -3.72355033e-01 -2.25702884e-01  0.00000000e+00
  6.36214006e-12  1.59128261e-23]",4589021819605331712,84.01043447725927,0.030073634254122794,593,32942.06499147074,55.5515429873031,CEP,T2CEP,1,83.98036084300514,0.9313917047862136,32942.06499147074,55.5515429873031,1.0092489186292317,0.6890036405047104,149323.95936498756,251.81106132375643,0.9856524781863636,0.6239411700126093,180563.5073639264,304.4915807148843,0.988257562636579,0.4992910771867428,240413.87161313696,405.41968231557667,1.0119257744125465,0.48914121695394697,245287.29623914137,413.6379363223295,109.48435149986683,0.21034676205431888,379149.6087182262,639.3753941285433,68.8182132654761,0.1494987684609876,408365.58840852644,688.6434880413599,1.0078874684750692,0.1324949980763986,416529.8972193452,702.4112937931623,1.0282514712188562,0.10112786439356224,431590.7313816895,727.8089905256146,154.7570551969975,0.0967980901268456,433669.6593720769,731.3147712851213
0,23.708196341112878,['zg' 'zr'],[12.36851014 12.09145489],0.26502164976100623,"[-0.12828517 -0.14762146  0.27935006  0.04617303 -0.08605852  0.02300864
 -0.04617303  0.08605852 -0.02300864]",4589034532709089664,23.53472273957749,-0.17347360153538816,854,90972.87236860796,106.52561167284304,CEP,T2CEP,1,23.708196341112878,0.7954819201628813,90972.87236860796,106.52561167284304,0.9570577875214932,0.5347280807989627,206961.219508496,242.34334837060422,1.0410531586666119,0.48207097564107776,230383.78280077127,269.7702374716291,0.48899918847490864,0.4556576779092337,242133.30120463163,283.52845574312835,0.5100169832004992,0.4502934076041096,244518.81326354697,286.32179539057023,1.0438197167146686,0.4428587858691381,247826.2497215501,290.1946718050938,0.9594735430896493,0.42067732632716176,257693.0587521241,301.74831235611725,0.9197662460275858,0.2128049222822098,350158.6620895964,410.02185256393017,25.413012727216692,0.20329067851213056,354390.55396324163,414.97722946515415,0.3374387664760312,0.19480012679140557,358167.1374746059,419.3994584011778
0,1038.4185329999855,['zg' 'zr'],[17.25646109 16.367169  ],0.006050725316917735,"[-0.00452445  0.02309802  0.05990665  0.0011182  -0.00765914  0.00367619
 -0.0011182   0.00765914 -0.00367619]",4589283026634957696,10.196045306100704,-1028.2224876938847,447,9226.680952749202,20.641344413309177,CEP,T2CEP,1,1038.4185329999855,0.27952818321245093,9226.680952749202,20.641344413309177,0.9981266552444068,0.2641728386002222,9423.32795112747,21.081270584177787,0.4990843153393284,0.20745484949622756,10149.684783130746,22.706229939889813,0.9963334097712477,0.20211981746743501,10218.00777956488,22.85907780663284,0.49955430246933663,0.1895206068425212,10379.357606929454,23.220039389103924,0.33283205342397126,0.16595676393340453,10681.127034792868,23.89513878029724,0.9082741943736685,0.15521959216752634,10818.632031704785,24.20275622305321,5.096532677300542,0.15222622092195132,10856.967117601458,24.288517041614,0.8340007734287352,0.14733438474209468,10919.613829407668,24.428666285028342,10.189064740224554,0.14566009470318372,10941.055036079915,24.47663319033538
0,1.0552180972795067,['zg' 'zi' 'zr'],[15.66997423 15.35603608 15.43466256],5.954394947716001,"[ 0.00622327  0.24578115 -0.02616363  0.00253692  0.09753181  0.03023975
 -0.00742983 -0.07903524 -0.02544445  0.00489291 -0.01849657 -0.00479531]",4594904554708230784,1.0552186844098337,5.871303270232886e-07,1204,104544.21183655548,86.8307407280361,CEP,ACEP,1,1.0552180972795067,0.778824733500323,104544.21183655548,86.8307407280361,18.144610969786747,0.5886924162731353,194415.8073451971,161.47492304418364,0.5126979329255966,0.5873875085572798,195032.75820757682,161.98734070396745,0.3389314159510362,0.494289571526827,239038.2195048021,198.5367271634569,0.9477659345130169,0.4655063052812503,252643.1228240507,209.83648075087265,0.5134399670709147,0.4503173057368527,259823.02401665554,215.7998538344315,19.118278652637198,0.4270880670692091,270802.9386286717,224.9193842430828,0.2529591064392245,0.32373659971003194,319654.87779296713,265.4940845456538,0.4859224934023161,0.281047043024275,339833.1623176548,282.2534570744641,0.33860929052724886,0.2642717471274509,347762.9028594346,288.839620315145
0,10.543435133062308,['zg'],[13.01412008],0.5959334152373785,"[ 3.62389401e-03 -4.54863485e-02 -4.00754755e-02  0.00000000e+00
  7.10909784e-13  3.09141934e-12]",4605942822519308672,10.531324722835867,-0.012110410226441104,589,14289.2022831352,24.26010574386282,CEP,T2CEP,1,10.543435133062308,0.3818363357654311,14289.2022831352,24.26010574386282,1.10133987070001,0.3752755339225734,14440.8589237568,24.517587306887606,0.9134486631406853,0.35791399584277583,14842.180683546376,25.198948528941216,0.4767419478300655,0.3022111039563216,16129.784494596517,27.385033097786955,10.87109368179657,0.2430001246498746,17498.479727985854,29.70879410523914,1.0996748446186413,0.21038349747939886,18252.43148930401,30.988848029378627,0.5233540031241771,0.20719334425554795,18326.173683106776,31.114047000181284,0.911043459657428,0.19438311776900744,18622.289304502283,31.616789990666014,0.5241361698423227,0.19193287724882657,18678.927998202536,31.71295076095507,0.9146783472573644,0.18447381541863095,18851.34842583481,32.00568493350562
0,51.61912494408548,['zg' 'zi' 'zr'],[13.178533   12.38360073 12.69336088],0.12172204224665986,"[-0.05915353 -0.14730103 -0.23741945  0.02785624  0.05234669 -0.06962327
  0.00982698 -0.03130927  0.0343201  -0.03768321 -0.02103742  0.03530317]",2117150840907657216,51.21870072805466,-0.4004242160308209,1405,191131.26834212829,136.03648992322297,CEP,T2CEP,1,51.61912494408548,0.6707618004146814,191131.26834212829,136.03648992322297,0.97831733747333,0.5250662341118526,275711.7117714421,196.23609378750328,1.0169438557045252,0.40659298044361847,344488.7346145841,245.18771146945485,1.019727137733987,0.40338691661634957,346349.8911407541,246.51237803612392,0.9808535617651224,0.3592872263034745,371951.16900940205,264.73392812057085,49.45603780357143,0.2949102519469427,409323.9460420634,291.3337694249562,1.0251726613281344,0.21286361158486014,456954.000227141,325.2341638627338,45.19481261422975,0.20150527854370193,463547.9708041431,329.927381355262,36.65349546056113,0.18555190543235353,472809.28911201045,336.51906698363734,0.9774840412941174,0.18286164178077893,474371.23709619476,337.63077373394646
0,10.40985446001735,['zg' 'zi' 'zr'],[13.22995228 12.48646581 12.72560143],0.6035805141476602,"[-0.00873989 -0.0322981  -0.11381672  0.01217917  0.02549498 -0.02728708
 -0.00238115 -0.02332053  0.02386946 -0.00979802 -0.00217444  0.00341762]",2130507330205591296,10.405823661842417,-0.0040307981749325705,1124,5602.0128727264655,4.983997217728172,CEP,T2CEP,1,10.40985446001735,0.931003482676982,5602.0128727264655,4.983997217728172,1.102920702680611,0.6636306242513217,27311.047655210434,24.298085102500387,0.9100920865835765,0.6409255970058395,29154.665052221655,25.93831410340005,0.9123339188886692,0.5350840901772775,37748.404478542645,33.5839897495931,0.5244607995798435,0.5301745523445519,38146.94516585338,33.93856331481617,0.4764545167590648,0.5216463162545758,38839.46817910124,34.55468699208296,1.106197233348209,0.5209899006925534,38892.74571715882,34.60208693697404,0.34370846248115317,0.30243057681740415,56638.43322510691,50.39006514689227,10.7117292474695,0.2487980722013292,60993.18134251115,54.26439621219853,10.126993132623827,0.24737106629531685,61109.07990403575,54.36750881141971
0,15.449279106634048,['zg' 'zr'],[14.3203618  13.41438883],0.40669763707495804,"[ 0.05040919 -0.18538097 -0.51683861  0.00682638  0.03420113 -0.0902973
 -0.00682638 -0.03420113  0.0902973 ]",419703349473530240,15.469446531896837,0.02016742526278925,386,22133.788215417528,57.341420247195664,CEP,T2CEP,1,15.449279106634048,0.9568133697125277,22133.788215417528,57.341420247195664,1.0662185770630581,0.6765355277044396,165782.01801259682,429.48709329688296,0.9368793883933476,0.6442416003311547,182333.39723452137,472.3663140790709,1.0688504260689222,0.617577860299272,195999.11319784136,507.76972331046983,0.9388856470743194,0.6088448114441024,200475.0032975729,519.3652935170282,0.5159443451140394,0.540095214747733,235710.469433874,610.6488845437151,0.48363186847011713,0.49160151272913105,260564.54213509863,675.037673925126,15.9862827034884,0.39139876541341645,311920.5209324481,808.0842511203318,14.924579827860292,0.37274139866060674,321482.8880767774,832.8572229968327,0.515354466297438,0.23132483906692003,393961.67169194913,1020.6260924661894
0,4.703882763424987,['zg' 'zr'],[15.33542017 14.65047677],1.335744452653977,"[ 0.05938544  0.08484082 -0.41850726 -0.03251823  0.03962843 -0.07166312
  0.03251823 -0.03962843  0.07166312]",2000453968145288832,4.70330016956339,-0.0005825938615977577,1257,48988.46885672556,38.97252892340936,CEP,CEP,1,4.703882763424987,0.9308792454893559,48988.46885672556,38.97252892340936,0.8227986217352252,0.6455251726196577,251231.6937939371,199.86610484800087,0.5585595488705961,0.5685931178330863,305757.61242723104,243.24392396756647,0.4513630026476342,0.564344153739329,308768.9758114125,245.63959889531623,1.269688346882761,0.554553108636193,315707.86651118484,251.15979833825364,1.2655631277623713,0.5074536215653761,349089.41496244044,277.71632057473386,0.8245285781156765,0.42550588403219897,407169.9042627057,323.9219604317468,0.31072635233487483,0.3071572804476549,491049.2380387502,390.65174068317435,4.652289093480028,0.22884703945976725,546550.8870086455,434.80579714291605,0.3580247292863021,0.2249495036238848,549313.488319707,437.0035706600692
0,11.311345342457937,['zg' 'zr'],[14.46034869 13.57226537],0.5554763926794105,"[-0.02648867 -0.15792353  0.47714257  0.05978285 -0.0383963  -0.03260803
 -0.05978285  0.0383963   0.03260803]",2002637323358768000,11.319163820680929,0.007818478222992198,798,253224.7524269527,317.3242511615949,CEP,T2CEP,1,11.311345342457937,0.7760624645272951,253224.7524269527,317.3242511615949,1.0966671437266542,0.5979353458014509,454647.23653778504,569.7333791200314,0.9164790763534327,0.5627854140565305,494394.8824005301,619.5424591485339,0.5223175102702755,0.5048499589299613,559907.7279242948,701.6387567973619,0.47816109099472404,0.49760155562572805,568104.3053802736,711.9101571181374,0.9185183856708135,0.39132269278019066,688282.148624523,862.508958176094,1.093599832675786,0.34516465132088947,740476.6585008233,927.9156121564201,1.0955677732128115,0.34505735500547646,740597.9526728876,928.0676098657739,347.51676281494144,0.32467542206079003,763646.1019929268,956.950002497402,0.5001203989542238,0.30823300434332923,782238.8098297559,980.2491351250075
0,0.3191448492225332,['zr'],[14.16811699],19.687566076927183,"[-1.69222545e-01  2.44974049e-01  3.74592843e-01  0.00000000e+00
 -4.70608611e-12 -3.76978054e-12]",3099348185775497728,1.496226383502291,1.1770815342797578,10,183.08250880770206,18.308250880770206,RR,RRAB,1,0.3191448492225332,0.9624446523559732,183.08250880770206,18.308250880770206,0.24209518768990723,0.9512224472795867,237.7908150445189,23.779081504451888,0.15961726932075923,0.9329900072328335,326.67405204942094,32.66740520494209,0.18984695048568329,0.9251756547751252,364.76905961600846,36.47690596160085,0.45564080382904715,0.9187203272993701,396.23881355461947,39.62388135546195,0.19495587528593877,0.9182674439707715,398.4466220612244,39.844662206122436,0.1377078531364948,0.9166305016248096,406.4267242376962,40.64267242376962,0.31361156408729746,0.9165086172540616,407.02091115862527,40.70209111586253,0.832477208324753,0.9083945131939604,446.57720929574054,44.657720929574054,0.909142220680346,0.9058185203001798,459.1351876197418,45.91351876197418
0,0.9963325007493554,['zg'],[13.49481359],6.306313707977925,"[ 1.66255211e-02 -5.27485839e-03 -8.86301173e-02 -5.16619901e-14
 -5.20264464e-13  2.44850128e-12]",3101809648711790080,4.34797866261429,3.3516461618649345,102,1378.0476062482962,13.5102706494931,CEP,T2CEP,1,0.9963325007493554,0.7141431151264246,1378.0476062482962,13.5102706494931,0.9981947969926057,0.6049716029229346,1904.3373303145067,18.66997382661281,1.001014927926932,0.5146991327613746,2339.5192972323193,22.93646369835607,0.49955851287886305,0.5008129527154807,2406.4612468048963,23.59275732161663,0.33324645116571866,0.4955525083334155,2431.820589791207,23.841378331286343,0.5009657400721718,0.4504733076047734,2649.1366242927666,25.97192768914477,0.249771719819786,0.44724115309063894,2664.7180674096517,26.12468693538874,0.33344668621340784,0.4200880782580756,2795.616540580393,27.408005299807776,0.4983869053399098,0.397518983879512,2904.416741413067,28.474673935422224,0.4991017830926594,0.37313572017519014,3021.9626182424918,29.62708449257345
0,5.02754521737923,['zg'],[12.51140686],1.2497521226581625,"[-6.72225540e-02 -2.92722876e-01  4.36872500e-02  0.00000000e+00
  5.47720161e-12 -7.28405497e-13]",3103637208835609728,5.028469286612281,0.0009240692330507727,85,2602.8903826315213,30.622239795664957,CEP,T2CEP,1,5.02754521737923,0.8049988118556974,2602.8903826315213,30.622239795664957,1.243989449207179,0.627549840956929,4971.492462217142,58.48814661431932,0.8321907249175551,0.4692119266711394,7084.998734781137,83.35292629154279,0.5543943530141906,0.36969422742929875,8413.36839613169,98.98080466037281,0.4542260457754205,0.31083055760205164,9199.085045029016,108.22452994151784,0.834223510288777,0.30665057482338914,9254.879766474533,108.88093842911215,0.312633090125973,0.28907020720508475,9489.543822793195,111.64169203286113,1.2484188452634488,0.2846406646739142,9548.66968640234,112.33729042826282,0.5534526225095093,0.2662640109812681,9793.962628546575,115.22308974760676,0.35702339808534694,0.2654957863293285,9804.216948416431,115.3437288048992
0,2.6315989105935635,['zg' 'zr'],[15.57009182 14.72875515],2.3875923043920086,"[ 0.04185614 -0.26942643  0.10917832 -0.02909621 -0.04063526 -0.0063448
  0.02909621  0.04063526  0.0063448 ]",2004103831357741696,2.6320028602639742,0.00040394967041068597,1398,76995.43378627463,55.075417586748664,CEP,T2CEP,1,2.6315989105935635,0.8302617734081256,76995.43378627463,55.075417586748664,0.6161892619849922,0.6054315205264714,178981.7285661425,128.02698752942953,0.7231971543792628,0.5824028351825918,189427.2710437292,135.4987632644701,0.41965216768130853,0.5525222794204769,202982.11661103187,145.1946470751301,1.6059581679430859,0.5444828483604567,206628.3269746416,147.80280899473647,1.6122540992226904,0.5274248140191249,214366.03305592152,153.33764882397818,1.315721025251408,0.455137598580345,247157.15093444852,176.7933840732822,0.7244685675330954,0.4515143456495439,248800.23552714026,177.9686949407298,4.121226652361068,0.39622146802513675,273882.15751932707,195.9099839194042,0.804613254587175,0.382423579507004,280141.2391294885,200.3871524531391
0,3.18591737212175,['zg' 'zi' 'zr'],[15.46333224 14.87098217 15.06259915],1.9721745962906516,"[-0.00052679  0.11932117 -0.16357928  0.00534931  0.07362931 -0.0058037
  0.00797278 -0.05334607  0.00751992 -0.0133221  -0.02028324 -0.00171622]",2144438245607124992,3.1859397931782305,2.2421056480315116e-05,1645,25174.03926928351,15.303367336950462,CEP,T2CEP,1,3.18591737212175,0.9248280351170708,25174.03926928351,15.303367336950462,0.7595128821097078,0.7107502407419485,96867.16635491801,58.88581541332402,1.4515908854445654,0.6995312617616464,100623.7939452506,61.16947960197604,0.7611131164248942,0.6108887783167848,130310.04058741988,79.2158301443282,0.4316643458984132,0.5981458636738833,134577.4449501832,81.80999693020256,1.4574882672763863,0.5874814703099673,138148.70075603324,83.98097310397158,0.5921140252681487,0.5518585958720547,150078.10349146673,91.2328896604661,3.15799344934673,0.3711189887400836,210607.09677100054,128.02863025592737,3.2147375013486363,0.37092186994607185,210673.07540783548,128.068738849748,0.30126271396643534,0.3512319802091393,217266.57882597647,132.07694761457535
0,4.4791566771741405,['zg'],[12.5684454],1.4027607784292984,"[-6.50126655e-02 -1.88964780e-01  2.11169473e-01  0.00000000e+00
  2.32245667e-12  3.39915255e-12]",2005011237689458688,4.479437326787645,0.0002806496135043801,135,5830.510643363113,43.18896772861565,CEP,T2CEP,1,4.4791566771741405,0.8660875994829365,5830.510643363113,43.18896772861565,0.5618669194863192,0.6191392197088876,16582.578047685227,122.83391146433502,1.2832203961441546,0.6034877849772595,17264.037393004437,127.88175846669954,0.8158008736210749,0.5961084824641665,17585.330280571674,130.2617057820124,1.2866216699615378,0.5919497793860625,17766.399117108453,131.60295642302557,0.44918025367854947,0.5425297469913362,19918.134309369736,147.541735624961,0.8171659588559168,0.5397609693777569,20038.68615731506,148.43471227640785,0.31027982620035177,0.42147208743454045,25188.952917513743,186.58483642602772,0.23666298444056513,0.3390042393586743,28779.5812990908,213.1820836969689,0.3601693404398987,0.33672128856955336,28878.980375074472,213.9183731486998
0,6.799404199275749,['zg' 'zr'],[15.03466909 13.62791655],0.9240788050001281,"[ 0.04845415 -0.37054886  0.1020917  -0.01461997 -0.08727304 -0.00916875
  0.01461997  0.08727304  0.00916875]",429544700100302080,6.798277468128978,-0.0011267311467708652,903,45290.493281606934,50.155585029465044,CEP,T2CEP,1,6.799404199275749,0.8606811815569664,45290.493281606934,50.155585029465044,0.8715182504069054,0.6070335780922018,127748.40334187968,141.47110004637838,1.1688135984645862,0.5207766187417185,155789.44083248125,172.524297710389,0.8698180149322324,0.5169931322177732,157019.02497960674,173.8859634325656,0.46512098434530935,0.5151693576515421,157612.09582209625,174.54274177419296,1.1719459534491117,0.45343002442068714,177682.42480296714,196.76901971535673,0.5388336766195652,0.3491707941178893,211576.17397361717,234.30362566292047,6.904579123485438,0.2819921184346966,233415.44339915834,258.4888631219915,0.4655345400105793,0.24508428808583313,245413.82751126983,271.7761102007418,0.31742841967938257,0.22213277841120926,252875.22630573303,280.0390103053522
0,3.629975982734097,['zg'],[13.16783453],1.7309164956091783,"[-2.08137209e-02  3.88875627e-01  1.60843741e-01  0.00000000e+00
  6.93972936e-12  1.84183738e-23]",429562773322439296,3.6304453077345458,0.00046932500044860603,225,20875.641083921855,92.78062703965269,CEP,T2CEP,1,3.629975982734097,0.806243263926148,20875.641083921855,92.78062703965269,1.375275968164662,0.5672486237338741,46625.28174536079,207.22347442382573,1.3795459588240222,0.49147132422767437,54789.64154443027,243.50951797524564,0.5788725250662506,0.48851610358533254,55108.041444752074,244.92462864334254,0.7837971750835007,0.48761122528460027,55205.534388812885,245.35793061694616,0.7824059125004904,0.4798070697138855,56046.36580432164,249.09495913031841,0.43890334960229815,0.40106694966469436,64529.94432840087,286.79975257067053,0.23387396582736322,0.29571650229614077,75880.55939273731,337.24693063438804,0.30531302541764876,0.29487624043429017,75971.09046484315,337.64929095485843,0.3670732453099121,0.2904869195656819,76444.00247250785,339.75112210003493
0,2.813806728014571,['zg' 'zr'],[15.64781307 14.37790362],2.232983966035584,"[ 0.04063961 -0.24713066  0.21438538 -0.03570162 -0.0616516   0.0466799
  0.03570162  0.0616516  -0.0466799 ]",430052537038350976,2.8134462252897867,-0.0003605027247841619,1263,112807.73027017625,89.31728445778009,CEP,ACEP,1,2.813806728014571,0.7145747483224109,112807.73027017625,89.31728445778009,0.7376071535056133,0.49599480879301155,199196.84727270162,157.71721874323168,0.4240338386559776,0.45181630016876967,216657.28623738216,171.54179432888532,1.5503734030617407,0.42570006852891534,226979.26989274228,179.71438629670806,1.5451620030247535,0.40218184517232014,236274.40288860514,187.07395319762878,0.7364161047564585,0.3973760719007533,238173.71789429913,188.57776555368102,0.6069724699955156,0.39064085943009835,240835.80168335428,190.68551202165818,0.297730829076683,0.2513775566461113,295876.58498255606,234.26491289196838,0.4243719813813654,0.2051777608181654,314136.0771008055,248.72215130705104,2.830582685417658,0.1932794760952426,318838.63875727874,252.4454780342666
0,2.9593656242245565,['zg' 'zr'],[16.45106263 15.97638689],2.123152764817957,"[ 0.00217273 -0.10888718  0.01803932  0.002566    0.00268833  0.00923725
 -0.002566   -0.00268833 -0.00923725]",430217566859722368,2.9592012422566225,-0.00016438196793400195,895,1889.307363585076,2.11095794813975,CEP,CEP,1,2.9593656242245565,0.9099390799198467,1889.307363585076,2.11095794813975,1.509635532010725,0.6627023568041136,7075.872293032979,7.9060025620480205,0.7459591728248258,0.6016963426268102,8355.663849037925,9.335937261494887,0.6005985789869569,0.5190530291738381,10089.359585221602,11.273027469521343,1.504243375903829,0.5040269254239779,10404.562186709543,11.6252091471615,0.747223731551179,0.4761448379821142,10989.470883003833,12.278738416764059,0.6011707619660055,0.42974994579212583,11962.776332759771,13.366230539396392,0.4271933015357738,0.3858050761080247,12884.65913364635,14.396267188431676,2.939763206883949,0.3529919226430433,13573.001981200901,15.165365342123913,1.4652140531762683,0.34108943514609336,13822.705219278683,15.444363373495735
0,3.81064290796634,['zg'],[12.9166498],1.6488517709293287,"[-1.26710903e-02  2.57189992e-01  1.59003652e-01  0.00000000e+00
  1.87611205e-13  2.35983517e-12]",430647231080076416,3.810714930914842,7.202294850205959e-05,221,14480.467984841453,65.52247956941834,CEP,T2CEP,1,3.81064290796634,0.824723590792943,14480.467984841453,65.52247956941834,0.7918943280720244,0.5161364163494754,39974.41049699447,180.87968550676229,1.355067151245802,0.5063168446530318,40785.65482940903,184.55047434121732,1.3510272063674105,0.5003881485401843,41275.45431036783,186.7667615853748,0.7905096791918208,0.49877905011533336,41408.39004502297,187.36828074671027,0.4414303573848021,0.4570835122121124,44853.06867832922,202.9550618928924,0.5745337980363467,0.42377774453844747,47604.62608808206,215.40554790987358,0.30654606641914217,0.28006606404778106,59477.3726705103,269.128383124481,3.780857368106826,0.26331128050936037,60861.56982355924,275.3917186586391,0.23459353587161666,0.26054732545748244,61089.91408745815,276.4249506219826
0,4.405176108834732,['zg'],[12.69153226],1.4263187559240689,"[-5.08160672e-02 -2.60825772e-01 -3.39365341e-01 -4.25689658e-23
 -9.78673455e-12  6.52448970e-12]",197337185858157440,4.403447279684505,-0.00172882915022754,128,8194.436757776071,64.01903717012556,CEP,T2CEP,1,4.405176108834732,0.8202153072334136,8194.436757776071,64.01903717012556,0.8132445975643927,0.4454440010021813,25276.201174326136,197.47032167442293,1.293277577410105,0.39826561441027525,27426.55279387932,214.2699437021822,0.5630777606839645,0.393673747625396,27635.84626258234,215.90504892642454,0.4484502962251693,0.3578165638269129,29270.18687538264,228.67333496392686,1.289070144861742,0.31651856663766126,31152.515237062747,243.37902528955271,0.5649074816841017,0.29267870257451756,32239.11641190822,251.86809696803297,0.8149030361668806,0.24335131520201675,34487.41769957744,269.43295077794875,0.2650340653930031,0.21132920627153637,35946.95878977501,280.83561554511726,0.36062299873109754,0.1931543421366493,36775.35397983638,287.3074529674717
0,2.1205976588419886,['zg' 'zr'],[14.19490683 13.33994221],2.962931360874318,"[ 0.01785164  0.18584629 -0.35156141  0.01494824  0.05175751 -0.06384269
 -0.01494824 -0.05175751  0.06384269]",200016111582079744,2.1206083974827625,1.0738640773944041e-05,422,63116.094196912905,149.56420425808744,CEP,ACEP,1,2.1205976588419886,0.7436273803074583,63116.094196912905,149.56420425808744,1.8831404857182308,0.5775714676863334,103997.3635011001,246.43925000260688,0.6530275350899877,0.5128481326481428,119931.57330757465,284.19804101321006,0.6783502351019455,0.5114021000138015,120287.54416475957,285.04157385014116,1.8912003693520005,0.45037880074417885,135310.86544266625,320.64186123854563,0.4041236233385001,0.44174941887735364,137435.34913835852,325.67618279231874,0.6793932336511407,0.4405041193751989,137741.91778233292,326.40264877330077,0.39465383678487853,0.309016016382445,170112.9550524002,403.111267896683,0.6520811682590498,0.2728699245135758,179011.72428834767,424.19839878755374,2.130565155525606,0.24812914262756933,185102.65845140966,438.6318920649518
0,7.096300204399017,['zg'],[13.17296477],0.8854170661050418,"[ 2.07232642e-02  2.23870300e-01 -1.65349472e-01  0.00000000e+00
  1.39318677e-11 -4.58083600e-12]",3113441691460573312,7.097476598436779,0.0011763940377615967,112,4401.702172901543,39.30091225804949,CEP,T2CEP,1,7.096300204399017,0.8800674699270576,4401.702172901543,39.30091225804949,0.8743842990005165,0.7112441550001772,10597.76884220419,94.62293609110884,1.1603745962929988,0.6930966550031422,11263.809074333853,100.56972387798082,0.46649683099237266,0.53238944915009,17162.00247335654,153.2321649406834,0.34978851071899986,0.4574836303072689,19911.15739706979,177.77819104526597,0.19442225627831708,0.43060270029393194,20897.72749591914,186.5868526421352,0.3183906408463533,0.4267592135127333,21038.78917539872,187.84633192320285,0.8764306484126019,0.4241336191115188,21135.15239373453,188.70671780120117,0.5371424184221181,0.41537151348313667,21456.73469805475,191.57798837548884,0.4659311730900031,0.3934867529981631,22259.937946759506,198.7494459532099
